,movie_id,username,rating
4759,166428,StevenGarcia,
4760,166428,AndrewMartinez,
4761,166428,KennethRobinson,
4762,166428,GeorgeClark,
4763,166428,KevinRodriguez1,
4764,166428,BrianLewis,
4765,166428,EdwardLee,
4766,166428,RonaldWalker,
4767,166428,TimothyHall,
4768,166428,JasonAllen1,
4769,166428,RyanHernandez,
4770,166428,RyanHernandez,
4771,166428,GaryWright,
4772,166428,EricHill,
4773,166428,JonathanGreen,
4774,167810,Rangan,6.0
4775,17169,IanBeale,8.0
4776,17169,John Chard,7.0
4777,17169,r96sk,4.0
4778,302156,Rangan,6.0
4779,302156,jw,6.0
4780,862,Ruuz,8.0
4781,862,JPV852,9.0
4782,862,r96sk,10.0
4783,862,Geronimo1967,7.0
4784,15515,John Chard,8.0
4785,219572,econdor,6.0
4786,152584,kineticandroid,
4787,152584,tmdb47633491,7.0
4788,24428,xenocast,8.0
4789,24428,Ruuz,9.0
4790,24428,Dark Jedi,
4791,24428,tmdb44006625,8.0
4792,24428,CheauxFoure,8.5
4793,24428,John Chard,9.0
4794,24428,ShawnSmith,
4795,24428,LoganWright1,
4796,24428,BradleyStewart,
4797,24428,JaneHall,
4798,24428,JessieCollins,
4799,24428,1JohnSmith1,
4800,24428,ShawnSmith,
4801,24428,1RobertJohnson1,
4802,24428,MichaelWilliams,
4803,24428,WilliamJones,
4804,24428,DavidBrown1,
4805,24428,JosephWilson,
4806,24428,richardmiller,
4807,24428,ThomasMoore,
4808,24428,ThomasMoore,
4809,24428,JeffreyYoung,
4810,24428,JacobKing1,
4811,24428,NicholasLopez,
4812,24428,StephenScott,
4813,24428,LarryAdams,
4814,24428,JustinCampbell,
4815,24428,CharlesTaylor,
4816,24428,ChristopherAndersen,
4817,24428,DanielThomas,
4818,24428,MatthewJackson,
4819,24428,AnthonyWhite,
4820,24428,DonaldHarris,
4821,24428,BrandonEvans,
4822,24428,BenjaminCollins,
4823,24428,SamuelSanchez,
4824,24428,RaymondMorris,
4825,24428,MarkMartin,
4826,24428,PaulThompson,
4827,24428,JPV852,8.0
4828,24428,r96sk,7.0
4829,417644,Vishnu_Dileep,6.0
4830,417644,Rangan,6.0
4831,561362,Wuchak,8.0
4832,11236,Wuchak,9.0
4833,11533,Geronimo1967,7.0
4834,521034,narrator56,7.0
4835,2099,John Chard,6.0
4836,296,DRDMovieMusings,7.0
4837,296,Ruuz,3.0
4838,296,Geronimo1967,5.0
4839,849,insidemovies84,8.0
4840,10398,Dark Jedi,6.0
4841,10398,JPV852,6.0
4842,9494,FilipeManuelNeto,7.0
4843,686245,Fullmakt,2.0
4844,686245,JPV852,4.0
4845,8656,talisencrw,6.0
4846,8656,Otokichi786,8.0
4847,11,CatEllington,
4848,11,John Chard,10.0
4849,11,gastyny,10.0
4850,11,r96sk,9.0
4851,7299,DanDare,5.0
4852,7299,Ruuz,8.0
4853,7299,John Chard,8.0
4854,2023,Rangan,7.0
4855,287424,Rangan,6.5
4856,9331,John Chard,7.0
4857,9331,Geronimo1967,7.0
4858,643532,itsogs,5.0
4859,643532,ummagumma,4.0
4860,643532,msbreviews,7.0
4861,643532,Geronimo1967,6.0
4862,512895,r96sk,7.0
4863,180299,TheJonathanSim,10.0
4864,180299,Ruuz,7.0
4865,192141,surendranc29,8.5
4866,192141,Rangan,7.5
4867,192141,Wuchak,8.0
4868,9334,Ruuz,4.0
4869,11425,r96sk,6.0
4870,11978,warren23,10.0
4871,322,Wuchak,9.0
4872,322,themoviediorama,8.0
4873,322,r96sk,9.0
4874,4978,zaynerocks128isback,10.0
4875,419478,behindthecurtains,
4876,13249,Wuchak,7.0
4877,13249,John Chard,8.0
4878,619278,JPV852,6.0
4879,11428,Ruuz,4.0
4880,62177,travisbell,8.0
4881,62177,Ruuz,5.0
4882,62177,r96sk,8.0
4883,207,John Chard,9.0
4884,207,Wuchak,10.0
4885,207,Geronimo1967,7.0
4886,9942,John Chard,7.0
4887,309503,Rangan,6.0
4888,309503,DanDare,3.0
4889,1365,Wuchak,6.0
4890,1365,Wuchak,6.0
4891,201088,Rangan,6.0
4892,201088,Fixyf,
4893,47964,Dark Jedi,4.0
4894,47964,Wuchak,7.0
4895,15196,Wuchak,6.0
4896,15196,John Chard,7.0
4897,15196,Peter89Spencer,7.0
4898,15196,JPV852,7.0
4899,412157,Wuchak,6.0
4900,379686,joshjensen02,8.0
4901,379686,Peter89Spencer,8.0
4902,379686,Geronimo1967,4.0
4903,381283,jessetaylor,8.0
4904,381283,Ruuz,5.0
4905,381283,prestonthedm,2.0
4906,381283,r96sk,8.0
4907,13767,r96sk,7.0
4908,396371,Ruuz,6.0
4909,141733,Kamurai,6.0
4910,1726,izgzhen,
4911,1726,Ruuz,8.0
4912,1726,tmdb44006625,8.0
4913,1726,ThePeruvianPost,8.0
4914,1726,ThePeruvianPost,8.0
4915,1726,r96sk,9.0
4916,1726,FilipeManuelNeto,9.0
4917,388347,shaun1966,
4918,388347,joncross17,8.5
4919,388347,LR,
4920,388347,Buffytheguitarslayer,
4921,421473,JPV852,5.0
4922,408220,Ruuz,4.0
4923,632304,repojack,4.0
4924,217,John Chard,8.0
4925,217,Kamurai,6.0
4926,32985,Rangan,6.0
4927,32985,John Chard,8.0
4928,2064,Kamurai,7.0
4929,2064,r96sk,7.0
4930,411741,Ruuz,7.0
4931,411741,Rangan,6.0
4932,365942,Frank Ochieng,
4933,365942,Rangan,7.0
4934,530079,nihil,10.0
4935,267935,Simon Foster,
4936,267935,Rangan,6.0
4937,267935,Ruuz,4.0
4938,500682,CheauxFoure,9.0
4939,500682,Wuchak,8.0
4940,49730,tanty,6.0
4941,443791,maketheSWITCH,6.0
4942,443791,Bertaut,7.0
4943,443791,Mex5150,1.0
4944,443791,msbreviews,7.0
4945,443791,Ruuz,6.0
4946,443791,outoffeelinsobad,10.0
4947,443791,Kamurai,8.0
4948,114,John Chard,8.0
4949,114,John Chard,8.0
4950,114,RMoore35,7.0
4951,458594,Ruuz,5.0
4952,529216,Norsk,8.0
4953,748853,msbreviews,4.0
4954,748853,screenzealots,4.0
4955,748853,ChrisSawin,6.0
4956,275,Kamurai,
4957,275,r96sk,8.0
4958,889,EjBlackCherry,
4959,889,zombieakacris,6.0
4960,889,Wuchak,8.0
4961,296098,tanty,8.0
4962,296098,Rangan,9.0
4963,296098,djgri,8.0
4964,296098,narrator56,9.0
4965,296098,r96sk,10.0
4966,1621,John Chard,8.0
4967,1621,JPV852,8.0
4968,1621,Peter89Spencer,8.0
4969,169,John Chard,8.0
4970,169,Ruuz,5.0
4971,169,Geronimo1967,5.0
4972,424694,Ruuz,4.0
4973,424694,Ruuz,4.0
4974,424694,Richard_a_Kirk,10.0
4975,64246,tanty,4.5
4976,9367,insidemovies84,10.0
4977,9904,r96sk,5.0
4978,763568,ChrisSawin,9.0
4979,786300,Kamurai,7.0
4980,533642,JPV852,8.0
4981,533642,Ruuz,4.0
4982,469916,Ditendra,4.0
4983,11164,r96sk,6.0
4984,194662,tmdb39513728,
4985,194662,Ditendra,1.0
4986,194662,mattwilde123,9.0
4987,194662,MatthewL.Brady,10.0
4988,194662,narrator56,6.0
4989,776552,Geronimo1967,7.0
4990,123025,Ruuz,9.0
4991,50124,talisencrw,7.0
4992,628917,msbreviews,6.0
4993,628917,maketheSWITCH,5.0
4994,628917,tbobio,
4995,6878,r96sk,7.0
4996,1407,Geronimo1967,7.0
4997,9678,Ruuz,7.0
4998,1647,JPV852,7.0
4999,119450,OSEANSADITYA,
5000,119450,tanty,8.0
5001,82700,Dark Jedi,4.0
5002,841,JPV852,6.0
5003,841,badelf,8.0
5004,763329,Geronimo1967,6.0
5005,9665,John Chard,10.0
5006,535292,deRedtube,7.0
5007,535292,Ruuz,5.0
5008,535292,Peter89Spencer,9.0
5009,9486,JPV852,7.0
5010,206647,cutprintchris,
5011,206647,Frank Ochieng,
5012,206647,tanty,6.0
5013,206647,Rangan,7.0
5014,206647,msbreviews,7.0
5015,8587,msbreviews,10.0
5016,11362,John Chard,8.0
5017,11362,Geronimo1967,6.0
5018,470114,Ruuz,6.0
5019,470114,RMoore35,6.0
5020,325789,Rangan,8.0
5021,347866,atclubsilencio,8.0
5022,6933,Key-Si,5.0
5023,286567,Rangan,5.0
5024,286567,RustyBoi,1.0
5025,463053,Ruuz,4.0
5026,114150,markuspm,
5027,114150,tanty,5.0
5028,114150,ColinJ,8.0
5029,114150,r96sk,8.0
5030,241842,Dark Jedi,2.0
5031,19994,John Chard,5.0
5032,574060,Radio1'sMr.Movie!-MadAmi🌠,7.0
5033,574060,Mahnoor_Khan,8.0
5034,591273,Kamurai,8.0
5035,3085,Geronimo1967,7.0
5036,345887,Ruuz,6.0
5037,11970,r96sk,6.0
5038,474764,msbreviews,8.0
5039,474764,maketheSWITCH,2.0
5040,474764,SierraKiloBravo,2.0
5041,474764,outoffeelinsobad,4.0
5042,17609,tanty,6.5
5043,18162,johnmills,10.0
5044,401371,Ruuz,6.0
5045,4909,John Chard,9.0
5046,4909,Geronimo1967,7.0
5047,9870,tanty,7.0
5048,9870,Wuchak,6.0
5049,32643,Wuchak,7.0
5050,49530,legend56,
5051,49530,itsogs,9.0
5052,1586,John Chard,6.0
5053,1586,Rangan,6.0
5054,1586,Kamurai,7.0
5055,14864,John Chard,8.0
5056,74018,Rangan,6.0
5057,9035,repojack,8.0
5058,423988,Ruuz,4.0
5059,241843,Rangan,6.0
5060,46146,FarSky,
5061,46146,tanty,7.0
5062,351339,Rangan,8.0
5063,339964,tmdb15214618,7.0
5064,339964,Movie Queen41,6.0
5065,339964,Ruuz,5.0
5066,339964,Dark Jedi,10.0
5067,339964,melani,10.0
5068,339964,torysa,6.0
5069,8843,Ruuz,6.0
5070,8843,Kewl_Kat,10.0
5071,8843,Wuchak,
5072,297160,Ruuz,5.0
5073,615665,Kamurai,7.0
5074,615665,r96sk,6.0
5075,615665,narrator56,7.0
5076,585244,di1324,
5077,585244,maketheSWITCH,5.0
5078,490132,Ruuz,6.0
5079,490132,msbreviews,10.0
5080,490132,ThePeruvianPost,9.0
5081,490132,Wuchak,9.0
5082,490132,UrsusNotHorribilus,
5083,490132,AstroNoud,8.0
5084,31933,Ruuz,3.0
5085,323660,Ruuz,2.0
5086,6972,John Chard,7.0
5087,13689,Wuchak,6.0
5088,2133,John Chard,9.0
5089,2133,narrator56,7.0
5090,460885,soulsample,7.0
5091,460885,jBullfrog,9.0
5092,460885,Ruuz,7.0
5093,460885,SydneyFife,4.0
5094,460885,LachieD,7.0
5095,460885,geekr,
5096,460885,EmkEyen,4.0
5097,460885,Dark Jedi,6.0
5098,460885,Bertaut,7.0
5099,460885,repojack,7.0
5100,460885,repojack,7.0
5101,20391,PoodleDaddy,
5102,20391,r96sk,5.0
5103,641662,msbreviews,8.0
5104,641662,maketheSWITCH,8.0
5105,641662,screenzealots,7.0
5106,218043,Dark Jedi,2.0
5107,218043,my_skeleton_fell_off,4.0
5108,10493,John Chard,8.0
5109,10493,tmdb47633491,6.0
5110,257932,shivmahato,
5111,106,Ruuz,10.0
5112,106,John Chard,10.0
5113,106,Wuchak,6.0
5114,106,Geronimo1967,7.0
5115,411088,Svumpukkel85,7.0
5116,411088,narrator56,7.0
5117,411088,MiraiKazuya,10.0
5118,411088,AstroNoud,7.0
5119,9288,Wuchak,6.0
5120,293863,Rangan,7.0
5121,293863,niyumard,3.0
5122,390051,Ruuz,5.0
5123,390051,Rangan,7.0
5124,819309,msbreviews,7.0
5125,9291,John Chard,8.0
5126,567604,Ruuz,5.0
5127,272692,Ditendra,10.0
5128,272692,wiccaburr,7.0
5129,8738,JPV852,8.0
5130,368031,Ruuz,3.0
5131,368031,Rangan,4.0
5132,161,John Chard,9.0
5133,161,Kamurai,7.0
5134,714,Wuchak,6.0
5135,82992,FahadAnwarO,
5136,82992,zerolimit,9.5
5137,82992,Dark Jedi,7.0
5138,15997,Ruuz,5.0
5139,9359,John Chard,7.0
5140,9896,JPV852,5.0
5141,106021,JPV852,7.0
5142,19912,incubus4952,
5143,19912,John Chard,4.0
5144,19912,Dark Jedi,6.0
5145,19912,Wuchak,6.0
5146,164,narrator56,7.0
5147,164,Geronimo1967,7.0
5148,9346,Wuchak,5.0
5149,12262,John Chard,6.0
5150,12262,Ruuz,6.0
5151,12262,JPV852,7.0
5152,471014,Ruuz,7.0
5153,290595,Rangan,6.0
5154,290595,Dark Jedi,8.0
5155,187017,Ruuz,7.0
5156,360920,bigchris18,8.0
5157,360920,HappyPig0,1.0
5158,360920,KristinaZI,8.0
5159,360920,Peter89Spencer,6.0
5160,360920,r96sk,7.0
5161,769,John Chard,9.0
5162,16052,dbzgal04,10.0
5163,16052,JPV852,8.0
5164,424277,Geronimo1967,6.0
5165,458253,Ruuz,4.0
5166,458253,r96sk,6.0
5167,475,John Chard,10.0
5168,772,Peter89Spencer,9.0
5169,535581,maketheSWITCH,8.0
5170,535581,Bertaut,7.0
5171,535581,Ruuz,3.0
5172,23488,John Chard,5.0
5173,23488,Ruuz,4.0
5174,609,Steve Freeling,10.0
5175,609,John Chard,5.0
5176,609,MaxTyrone,5.0
5177,609,RLTMovieReview,10.0
5178,1930,tmdb23365124,5.5
5179,1930,Dark Jedi,6.0
5180,1930,John Chard,7.0
5181,1930,Geronimo1967,7.0
5182,114606,LastCaress1972,
5183,114606,leisuretrout,7.0
5184,37861,John Chard,3.0
5185,37861,Wuchak,7.0
5186,10999,Ruuz,6.0
5187,10999,John Chard,7.0
5188,44048,John Chard,8.0
5189,76535,Ruuz,6.0
5190,76535,heliosyne,
5191,11357,John Chard,7.0
5192,11357,Ruuz,5.0
5193,11357,Wuchak,9.0
5194,16638,John Chard,8.0
5195,16638,Wuchak,9.0
5196,485415,Ruuz,3.0
5197,485415,fLeno,4.0
5198,51497,ohlalipop,
5199,59,Ruuz,7.0
5200,612,narrator56,7.0
5201,1933,Wuchak,7.0
5202,158999,brekkil,4.0
5203,158999,j0ng,9.0
5204,22832,DanDare,5.0
5205,8358,John Chard,7.5
5206,4543,Ruuz,6.0
5207,348668,Rangan,6.0
5208,604872,Dark Jedi,2.0
5209,7980,Kewl_Kat,8.0
5210,7980,flabob257,
5211,7980,ANTIVICTORIA,
5212,64635,markuspm,
5213,64635,John Chard,6.0
5214,64635,Dark Jedi,7.0
5215,44912,John Chard,6.0
5216,12144,Ruuz,7.0
5217,11412,JPV852,7.0
5218,532710,Geronimo1967,5.0
5219,532710,JPV852,5.0
5220,502033,maketheSWITCH,10.0
5221,502033,msbreviews,9.0
5222,502033,r96sk,9.0
5223,667,Wuchak,8.0
5224,675327,furious_iz,6.0
5225,675327,maketheSWITCH,5.0
5226,675327,msbreviews,6.0
5227,675327,Kamurai,8.0
5228,675327,r96sk,9.0
5229,675327,Geronimo1967,5.0
5230,1578,Eky,
5231,1578,tanty,8.0
5232,12212,slayrrr666,8.0
5233,25769,Wuchak,8.0
5234,50619,tanty,7.0
5235,13012,RCH2288,10.0
5236,327029,Peter89Spencer,6.0
5237,28676,JPV852,6.0
5238,136418,jw,9.0
5239,136418,RMoore35,8.0
5240,27582,Dark Jedi,8.0
5241,27582,themoviediorama,5.0
5242,290637,Rangan,3.0
5243,290637,insidemovies84,10.0
5244,6282,DoubleUK,7.0
5245,2675,Wuchak,7.0
5246,2675,RMoore35,7.0
5247,401469,cityguide,
5248,401469,cityguide,
5249,401469,mram16,6.0
5250,401469,Ruuz,6.0
5251,401469,Bertaut,6.0
5252,50321,r96sk,8.0
5253,204922,furious_iz,4.0
5254,204922,itsogs,
5255,615904,msbreviews,7.0
5256,38117,Ruuz,3.0
5257,72976,n22kwhips,
5258,72976,tanty,7.0
5259,72976,narrator56,9.0
5260,258363,Daddie0,6.0
5261,399170,Ruuz,6.0
5262,75174,Dark Jedi,4.0
5263,75174,Ruuz,7.0
5264,75174,Wuchak,7.0
5265,284303,Rangan,8.5
5266,284303,furious_iz,5.0
5267,450932,Ruuz,3.0
5268,450932,r96sk,2.0
5269,8922,VolcanoAl,
5270,8922,Ruuz,7.0
5271,8922,John Chard,6.0
5272,8922,RMoore35,6.0
5273,89492,r96sk,6.0
5274,399055,Ruuz,7.0
5275,399055,tmdb47633491,7.0
5276,399055,John Chard,6.0
5277,390043,garethmb,
5278,390043,Ruuz,5.0
5279,390043,Rangan,7.0
5280,390043,msbreviews,
5281,101,rozmiarek,10.0
5282,14199,Kamurai,3.0
5283,5241,Wuchak,7.0
5284,11943,John Chard,9.0
5285,11943,AmazoniaNOTAmazon,10.0
5286,348,Otokichi786,8.0
5287,348,John Chard,10.0
5288,348,repojack,10.0
5289,348,r96sk,8.0
5290,271674,Rangan,7.0
5291,10543,John Chard,7.0
5292,12437,John Chard,6.5
5293,12437,EvilWayz,10.0
5294,19904,Wuchak,7.0
5295,709,John Chard,8.0
5296,709,Wuchak,6.0
5297,709,Geronimo1967,6.0
5298,549294,repojack,7.0
5299,549294,maketheSWITCH,6.0
5300,85350,tmdb39513728,
5301,85350,mattwilde123,9.0
5302,85350,themoviediorama,6.0
5303,680813,screenzealots,7.0
5304,6488,John Chard,7.0
5305,956,Ruuz,4.0
5306,956,Geronimo1967,6.0
5307,10138,ohlalipop,7.0
5308,10138,Dan_Tebasco,3.0
5309,10138,Ruuz,6.0
5310,10138,tmdb44006625,3.0
5311,10138,JPV852,6.0
5312,10138,r96sk,7.0
5313,62206,DanDare,4.0
5314,520763,garethmb,
5315,520763,msbreviews,7.0
5316,520763,nasiralipro,7.0
5317,520763,Kirsty_Marshall,
5318,520763,JPV852,7.0
5319,520763,ChrisSawin,8.0
5320,332979,iheardthatmoviewas,
5321,332979,Rangan,8.0
5322,15877,tanty,6.0
5323,43074,Simon Foster,
5324,43074,Frank Ochieng,
5325,43074,Linda Robinson,10.0
5326,43074,talisencrw,8.0
5327,43074,screenzealots,
5328,43074,Rangan,6.0
5329,43074,Rangan,6.0
5330,43074,Dark Jedi,2.0
5331,43074,bob9000,1.0
5332,43074,hankster3000,1.0
5333,43074,in_the_crease,7.0
5334,43074,Ruuz,3.0
5335,43074,r96sk,6.0
5336,201085,Frank Ochieng,
5337,201085,Rangan,6.0
5338,201085,Wuchak,7.0
5339,365222,The_crow,
5340,365222,Rangan,8.0
5341,11688,r96sk,7.0
5342,336004,Rangan,6.0
5343,406,CRCulver,7.0
5344,491926,maketheSWITCH,2.0
5345,363088,Ruuz,6.0
5346,363088,benefits247,7.0
5347,363088,Dark Jedi,5.0
5348,363088,tmdb44006625,6.0
5349,363088,screenzealots,
5350,363088,narrator56,10.0
5351,363088,ikomrad,6.0
5352,363088,r96sk,7.0
5353,2640,Wuchak,6.0
5354,2640,mkersten,
5355,534490,Ruuz,7.0
5356,9482,Ruuz,5.0
5357,9482,JPV852,6.0
5358,243,John Chard,9.0
5359,243,JPV852,8.0
5360,540,Ruuz,6.0
5361,4464,Wuchak,7.0
5362,4464,John Chard,9.0
5363,601,jBullfrog,8.0
5364,601,John Chard,9.0
5365,282813,Ruuz,1.0
5366,282813,cloister56,8.0
5367,282813,Geronimo1967,3.0
5368,283366,Ruuz,5.0
5369,283366,Frank Ochieng,
5370,283366,Rangan,6.0
5371,283366,Dark Jedi,7.0
5372,7303,Kamurai,6.0
5373,13825,John Chard,7.0
5374,338952,geekr,
5375,338952,Dark Jedi,6.0
5376,338952,Dark Jedi,6.0
5377,338952,trineo03,
5378,338952,Ruuz,3.0
5379,338952,r96sk,6.0
5380,11825,Potential Kermode,5.0
5381,278774,Rangan,2.0
5382,278774,Cam_and_Vyond,3.0
5383,294963,John Chard,9.0
5384,294963,Rangan,7.0
5385,294963,Wuchak,7.0
5386,604,NeoBrowser,10.0
5387,14435,John Chard,7.0
5388,14435,Wuchak,7.0
5389,12149,RMoore35,9.0
5390,615469,msbreviews,6.0
5391,8769,John Chard,8.0
5392,8769,talisencrw,9.0
5393,8769,DrewBlack,10.0
5394,9322,talisencrw,9.0
5395,378236,Rangan,3.0
5396,378236,r96sk,2.0
5397,378236,johnmills,8.0
5398,8078,John Chard,6.0
5399,8078,bestchallenger,5.0
5400,8078,Wuchak,6.0
5401,8078,r96sk,8.0
5402,8078,Geronimo1967,6.0
5403,333484,Frank Ochieng,
5404,333484,Sebastian Brownlow,
5405,333484,Rangan,7.0
5406,333484,John Chard,9.0
5407,333484,Ruuz,6.0
5408,333484,Dark Jedi,10.0
5409,333484,minion28,
5410,333484,Wuchak,7.0
5411,14136,Wuchak,6.0
5412,659,merenabe,
5413,134,Wuchak,6.0
5414,425001,CyrusPK,7.0
5415,425001,maketheSWITCH,6.0
5416,425001,r96sk,4.0
5417,48246,BexD,10.0
5418,157386,tmdb39513728,
5419,200727,Rangan,8.0
5420,505904,Kamurai,4.0
5421,505904,r96sk,7.0
5422,1817,themoviediorama,6.0
5423,6466,Ruuz,7.0
5424,6466,Ruuz,7.0
5425,6466,Wuchak,7.0
5426,316029,Movie Queen41,6.0
5427,316029,baycon792,10.0
5428,316029,Ruuz,3.0
5429,316029,ahmedrezik,
5430,15648,r96sk,7.0
5431,59961,gerithecat,
5432,59961,JPV852,8.0
5433,14219,SoapboxQuantez08,8.0
5434,10345,John Chard,7.0
5435,9738,John Chard,6.0
5436,9738,Cwf97,10.0
5437,1523,John Chard,8.0
5438,760926,Geronimo1967,5.0
5439,591538,msbreviews,8.0
5440,591538,r96sk,8.0
5441,508947,garethmb,
5442,508947,msbreviews,8.0
5443,508947,r96sk,8.0
5444,508947,Daks88,5.0
5445,508947,bastag,9.0
5446,508947,Tatsky,8.0
5447,508947,Geronimo1967,6.0
5448,427641,SneekyNuts,
5449,427641,Ruuz,5.0
5450,427641,Dark Jedi,8.0
5451,195590,Rangan,6.0
5452,195590,Ruuz,6.0
5453,57214,rayn_christ,7.0
5454,397837,Rangan,6.0
5455,397837,Ruuz,5.0
5456,397837,dragos2005123,10.0
5457,226140,Ruuz,4.0
5458,505026,garethmb,
5459,505026,ChrisSawin,4.0
5460,505026,msbreviews,4.0
5461,505026,Geronimo1967,6.0
5462,505026,JPV852,5.0
5463,505026,Dark Jedi,4.0
5464,505579,Ruuz,4.0
5465,38356,LastCaress1972,
5466,57201,John Chard,9.0
5467,57201,Dark Jedi,4.0
5468,57201,Ruuz,5.0
5469,57201,r96sk,8.0
5470,57201,Geronimo1967,6.0
5471,466622,maketheSWITCH,4.0
5472,466622,msbreviews,4.0
5473,466622,JPV852,6.0
5474,4327,themoviediorama,5.0
5475,19345,John Chard,7.0
5476,76492,tanty,6.0
5477,76492,Ruuz,2.0
5478,643550,repojack,5.0
5479,452832,msbreviews,2.0
5480,452832,tmdb15214618,10.0
5481,452832,Ruuz,3.0
5482,452832,JPV852,8.0
5483,452832,Kamurai,6.0
5484,463684,Ruuz,6.0
5485,437375,Ruuz,4.0
5486,437375,r96sk,7.0
5487,422803,maketheSWITCH,7.0
5488,422803,r96sk,7.0
5489,16,FrontrunnerParis,10.0
5490,36599,Wuchak,6.0
5491,297291,Ruuz,4.0
5492,10650,tanty,5.0
5493,10650,r96sk,7.0
5494,9470,John Chard,9.0
5495,76544,tanty,5.0
5496,681019,Kamurai,7.0
5497,19064,ZamCrow,
5498,102382,Rangan,6.0
5499,102382,Dark Jedi,5.0
5500,102382,tanty,7.0
5501,102382,John Chard,6.0
5502,102382,JaneHall,
5503,102382,Geronimo1967,6.0
5504,499701,maketheSWITCH,8.0
5505,499701,JPV852,6.0
5506,499701,Kamurai,7.0
5507,4935,tanty,9.0
5508,362057,repojack,2.0
5509,10075,slayrrr666,6.0
5510,10075,Wuchak,7.0
5511,157336,Rangan,9.0
5512,157336,decovision,9.5
5513,157336,tanty,7.0
5514,157336,Spartan117,10.0
5515,157336,shaunfrombklyn,10.0
5516,157336,Dark Jedi,4.0
5517,157336,akashmahajan,
5518,157336,sybddlatfu,
5519,157336,MatthewL.Brady,9.0
5520,157336,narrator56,9.0
5521,157336,kheirnandez,10.0
5522,5236,tanty,7.0
5523,5236,microscope,1.0
5524,5236,Ruuz,8.0
5525,5236,John Chard,9.0
5526,5236,niyumard,10.0
5527,19185,John Chard,7.0
5528,10714,r96sk,8.0
5529,10714,Wuchak,7.0
5530,923597,JPV852,5.0
5531,44214,BonStevenson,10.0
5532,29427,John Chard,8.0
5533,29427,brightonguy,7.0
5534,29427,Kamurai,8.0
5535,181283,Rangan,5.0
5536,307081,tanty,7.0
5537,307081,John Chard,7.0
5538,307081,StbMDB,6.0
5539,188927,Frank Ochieng,
5540,188927,Linda Robinson,
5541,188927,hweird1,
5542,188927,Rangan,7.0
5543,188927,Dark Jedi,9.0
5544,188927,lukan87,10.0
5545,614911,narrator56,7.0
5546,9944,Wuchak,6.0
5547,49040,cigarnoob,10.0
5548,948,CatEllington,
5549,948,Ruuz,6.0
5550,948,Wuchak,6.0
5551,55465,Kamurai,5.0
5552,211387,Ruuz,7.0
5553,211387,heliosyne,
5554,6687,Wuchak,8.0
5555,6687,RMoore35,5.0
5556,257440,Rangan,5.0
5557,257440,Rangan,5.0
5558,8869,John Chard,7.0
5559,11216,tanty,8.0
5560,11216,shiri4frnz,10.0
5561,11216,tmdb86370050,9.0
5562,181533,Rangan,5.0
5563,181533,Alba11_Rose27,
5564,181533,John Chard,6.0
5565,68721,DoryDarko,5.0
5566,68721,tmdb55636115,2.0
5567,68721,Dark Jedi,5.0
5568,68721,Ruuz,7.0
5569,68721,tmdb44006625,8.0
5570,68721,JPV852,8.0
5571,68721,r96sk,8.0
5572,68721,Wuchak,5.0
5573,567189,msbreviews,6.0
5574,567189,RMoore35,6.0
5575,567189,The_Bad_Critic,3.0
5576,53182,zag2me,
5577,53182,Dark Jedi,6.0
5578,53182,tanty,4.0
5579,53182,ColinJ,
5580,240832,matthew1,0.5
5581,240832,tanty,3.0
5582,240832,John Chard,7.0
5583,240832,Dark Jedi,8.0
5584,240832,Wuchak,9.0
5585,10133,AirGordon,10.0
5586,845,CharlesTheBold,
5587,680860,CanadianOranges,9.0
5588,9474,John Chard,5.0
5589,381288,Ruuz,6.0
5590,381288,OhJodieBaby,10.0
5591,381288,meekodev,4.0
5592,381288,teix,1.0
5593,381288,Rangan,8.0
5594,381288,msbreviews,9.0
5595,381288,John Chard,7.0
5596,22947,ohlalipop,
5597,22947,AlCar,
5598,7551,Wuchak,7.0
5599,7551,JPV852,7.0
5600,2082,tmdb17996075,4.0
5601,2082,Ruuz,7.0
5602,2082,Dark Jedi,7.0
5603,242310,brekkil,2.0
5604,242310,John Chard,4.0
5605,9477,Ruuz,8.0
5606,9477,mygoodomen,
5607,238,futuretv,10.0
5608,535,JPV852,8.0
5609,10800,TheBlah,10.0
5610,461992,furious_iz,6.0
5611,55779,John Chard,7.5
5612,55779,Wuchak,7.0
5613,203833,Ruuz,3.0
5614,9314,CharlesTheBold,
5615,9314,narrator56,7.0
5616,399363,maketheSWITCH,4.0
5617,321741,Rangan,9.0
5618,270303,Rangan,8.0
5619,270303,r96sk,8.0
5620,903,John Chard,10.0
5621,44896,ohlalipop,
5622,44896,DoryDarko,8.0
5623,567748,bastag,8.0
5624,109431,John Chard,5.0
5625,109431,Kamurai,6.0
5626,11127,Ruuz,1.0
5627,9922,Otokichi786,6.0
5628,316021,Rangan,5.0
5629,3001,John Chard,8.0
5630,13382,narrator56,9.0
5631,49521,KCruz88,8.0
5632,49521,tanty,
5633,49521,Dark Jedi,6.0
5634,49521,Peter89Spencer,9.0
5635,49521,citizen226,8.0
5636,603206,Geronimo1967,7.0
5637,9075,Wuchak,6.0
5638,9730,John Chard,4.0
5639,9730,Ruuz,6.0
5640,9730,Wuchak,6.0
5641,9730,JPV852,7.0
5642,187596,artisticritic,1.0
5643,187596,Kamurai,6.0
5644,187596,Kamurai,6.0
5645,795,Wuchak,7.0
5646,795,Peter89Spencer,6.0
5647,442062,Ruuz,4.0
